source;translation;type;module;status;customer
"Top affiliate commission percentage";"Procentajul comisionului Top afiliat";S;affiliate;T;N
"Plugin configuration saved";"Configurare plugin salvata";S;affiliate;T;N
"action";"actiune";S;;T;N
"click";"click";S;;N;N
"cpm";"cpm";S;;N;N
"sale";"vanzare ";S;;T;N
"lead";"lead";S;;N;N
"signup";"inscriere";S;;T;N
"recurring";"recurent";S;;T;N
"referral";"referral";S;;N;N
"refund";"rambursare";S;;T;N
"chargeback";"rambursare comisioane aplicate clientului ???";S;;T;N
"extra bonus";"bonus extra";S;;T;N
"private";"privat";S;;T;N
"public with approval";"public cu aprobare";S;;T;N
"public";"public";S;;N;N
"declined";"respins";S;;T;N
"add bonus commission";"adauga comision bonus";S;;T;N
"put affiliate into commission group";"pune afliatul in grupul de comisioane";S;;T;N
"put affiliate into commission group (retroactively)";"pune afliatul in grupul de comisioane (retroactiv)";S;;T;N
"value of commissions";"valoare comision";B;;T;N
"value of commissions from 1st tier only";"valoare comision de la primul nivel";S;;T;N
"number of recurring sales";"numar de vanzari periodice";S;;T;N
"number of sales";"numar de vanzari periodice";B;;T;N
"value of total cost";"valoare cost total";B;;T;N
"value of direct subaffiliates total cost";"valoare cost total afliati directi";S;;T;N
"value of total cost in recurring sales";"valoare cost total in vanzari periodice";S;;T;N
"value of total cost and value of total cost in recurring sales";"valoare cost total si valoare cost total in vanzari periodice";S;;T;N
"Affiliate Signup";"Inscriere afiliat";S;;T;N
"Check_payout_type";"Verifica";B;;T;N
"Banner ID parameter name is empty. Review URL parameter name settings";"Parametru ID banner este gol. Revizuieste setarile numelui parametrului URL";S;;T;N
"Campaign ID parameter name is empty. Review URL parameter name settings";"Parametru ID campanie este gol. Revizuieste setarile numelui parametrului URL";S;;T;N
"Nobody from selected affiliates have approved commissions. No commissions will be paid.";"Nici un afiliat selectat nu are comisioane aprobate. Nu va fi platit nici un comision.";S;merchant;T;N
"%s of selected affiliates have no approved or zero commissions. No commissions will be paid to them.";"%s ai afiliatilor selectati nu au comision aprobat sau deloc. Nici un comision nu va fi platit catre ei.";S;merchant;T;N
"This affiliate has no approved commissions.";"Afiliatul nu are comisioane aprobate.";C;merchant;T;N
"Register your new affiliates automatically to AutoResponsePlus<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Inregistreaza automat Register your new affiliates automatically to AutoResponsePlus<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;T;N
"Documentation";"Documentation";S;merchant;N;N
"API integration documentation can be found in our knowledgebase.";"Documentatia integrare API poate fi gasita in bazade cunostinte.";S;merchant;T;N
"Download of PapApi.class.php file";"Descarcare afisierului  PapApi.class.php ";S;merchant;T;N
"PapApi.class.php is bundled to each distribution of";"PapApi.class.php is bundled to each distribution of";S;merchant;N;N
"Because of this you should update your PapApi.class.php file each time you update your";"Din cauza asta ar trebui sa actualizezi fisierul PapApi.class.php de fiecare data cand actualizezi ";S;merchant;T;N
"Download PAP API";"Descarca PAP API";C;merchant;T;N
"Read more about API Integration";"Citeste mai multe despre Integrare API Integration";C;merchant;T;N
"API Integration";"Integrare API ";C;merchant;T;N
"ApiIntegrationDescription";"API iti permite sa scri propriul cod php care adauga afiliati, registre de vanzari,â€¦";C;merchant;T;N
"Type in URL, where should be visitor redirected after click on banner. Correct url should contain also protocol. E.g. it should start with http:// or https://";"Scrie in URL, unde ar trebui redirectionat vizitatorul dupa ce a dat clic pe banner. Url-ul corect ar trebui sa contina si protocolull. Ex. ar trebui sa inceapa http:// sau https://";C;merchant;T;N
"Invoice period";"Perioada Invoice";S;affiliate;T;N
"Invoice note";"nota Invoice";B;;T;N
"Percentage from commission";"Procent per comision";S;merchant;T;N
"Create invoice";"Creaza invoice";C;affiliate;T;N
"Add invoice";"Adauga invoice";C;affiliate;T;N
"Date from";"Data de la ";B;;T;N
"Date to";"Data pana la";B;;T;N
"Due date";"Due date";B;;N;N
"Fee";"Plata";C;affiliate;T;N
"Balance after this payment";"Balanta acestei plati";C;affiliate;T;N
"Clickthrough ratio raw";"Clickthrough ratio raw";S;;N;N
"Clickthrough ratio unique";"Clickthrough ratio unique";S;;N;N
"Sale revenue";"Venituri vanzare";S;;T;N
"Conversion ratio raw";"Rata bruta a conversiei";S;;T;N
"Conversion ratio unique";"Rata unica a conversiei";S;;T;N
"Average commission per click";"Comision mediu pe clic";S;;T;N
"Average commission per impression";"Comision mediu pe impresie";S;;T;N
"Average amount of order";"Valoare medie a comenzii";S;;T;N
"Ballance";"Balanta   ";S;;T;N
"Commission will not be generated for sales that don't reach minimum total cost value or exceeds maximum total cot value. Maximum/minimum total cost is set in campaign editation";"Comisionul nu va fi generat pentru o vanzare care nu atinge valoarea minima a costului total sau depaseste cota. Costul maxim/minim poate fi setat din editarea campaniei";S;;T;N
"Commission will be zero for sales that don't reach minimum total cost value";"Comisionul nu va fi generat pentru o vanzare care nu atinge valoarea minima a costului total sau depaseste cota. Costul maxim/minim poate fi setat din editarea campaniei";S;;T;N
"Commission will be zero for sales that exceed maximum total cost value";"Ciomisionul va fi zero pentru vanzari ce depasesc valoarea maxima a costului total";S;;T;N
"Maximum total cost";"Cost total maximal";S;;T;N
"Account ballance till";"Account ballance till";S;merchant;N;N
"Mark as paid";"Bifeaza ca platit";B;;T;N
"View";"Vizualizeaza";C;affiliate;T;N
"Are you sure want to delete selected invoices?";"Esti sigur ca vrei sa stergi invoice-urile selectate?";C;affiliate;T;N
"Paid on %s";"Platit la %s";C;affiliate;T;N
"Unpaid (due date %s)";"Neplatit (data scadenta %s)";C;affiliate;T;N
"Your account";"Contul tau";B;;T;N
"Proforma text";"Text proforma";C;affiliate;T;N
"Invoice text";"Text factura";C;affiliate;T;N
"Account details";"Detalii cont";B;;T;N
"Your Account";"Contul tau";C;affiliate;T;N
"Affiliate network feature can't be deactivated";"Caracteristica ""Retea Afiliat"" nu poate fi dezactivata";S;affiliate;T;N
"Account ID";"Cont Id";S;;T;N
"Account email";"Cont email";S;;T;N
"Account created";"Cont creat";S;affiliate;T;N
"Account - Account suspended";"Cont - Cont suspendat";B;merchant;T;N
"Your account has been declined";"Contul tau a fost respins";B;merchant;T;N
"Your account has been suspended";"Contul tau a fost suspendat";B;merchant;T;N
"Account - Invoice paid";"Cont - Factura platita";B;affiliate;T;N
"Invoice paid";"Factura platita";B;;T;N
"Account - Request payment";"Cont - Cerere plata";B;affiliate;T;N
"Request payment";"Cerere plata";B;;T;N
"Your account has been declined.";"Contul tau a fost respins.";S;merchant;T;N
"Your Affiliate Network Manager";"Manager de Retea al Afilitului tau";S;;T;N
"Your account has been suspended.";"Contul tau a fost suspendat.";S;merchant;T;N
"Your invoice was marked as paid";"Factura ta a fost inregistrata ca fiid platita";S;;T;N
"I'm sending you proforma invoice for ";"Iti trimit factura proforma pentru";S;;T;N
"Available fields for account";"Campuri disponibile pentru cont";S;merchant;T;N
"Choose which fields you want to use to store data for your network accounts. Some fields are mandatory, and you have up to 25 optional fields for which you can decide what information they will keep, if they will be optional, mandatory, or not displayed at all. These fields will be displayed in network account editation.";"Alege campurile ce vrei sa le folosesti pentru a inmagazina datele pentru conturile retelei. Unele campuri sunt obligatorii si ai pana la 25 de randuri la care te poti decide ce informatii sa retina, daca sa fie obligatorii, optionale sau sa nu fie afisate deloc. Aceste campuri vor fi afisate in editare cont retea.";S;merchant;T;N
"The gray fields are fixed, and they are always present. You cannot configure them.<br/>You can use up to 25 custom fields to get the information from your network accounts. Just click on the name, type or status to change the field attributes.";"Campurile gri sunt fixe si permanente. Nu le poti configura.<br/>Poti folosi pana la 25 de campuri personalizate pentru a primi informatia din conturile retelei tale.Doar fa clic pe nume, tip sau status pentru a schima atributele campului.";S;merchant;T;N
"Agreement";"Acord";B;;T;N
"Suspended";"Suspendat";C;affiliate;T;N
"User name";"Nume utilizator ";C;affiliate;T;N
"Accounts Fields";"Campuri Cont";C;affiliate;T;N
"NetworkAccountsFieldsDescription";"DescriereCampuriConturiRetea";C;affiliate;T;N
"Proforma invoice";"Factura proforma";S;;T;N
"You have to select account";"Trebuie sa selectezi cont";S;affiliate;T;N
"Example merchant note";"Exemplu de nota comerciant";S;affiliate;T;N
"Regional settings saved";"Setari regionale salvate";S;;T;N
"Invoice format";"Format retea";B;;T;N
"HTML format of the invoice. You can use Smarty syntax in this template and the constants from the list below.";"Format-ul HTML  al facturii. In acest sablon poti folosi sintaxa Smarty si constantele din lista de mai jos.";S;merchant;T;N
"Invoice preview";"Previzualizare factura";S;merchant;T;N
"By clicking Preview you can see how the invoice will look like for the specified account.";"Prin clic ""Previzualizare"" poti vedea cum va arata factura pentru contul specificat.";S;merchant;T;N
"Proforma invoice format";"Format factura proforma";B;;T;N
"HTML format of the proforma invoice. You can use Smarty syntax in this template and the constants from the list below.";"Format HTML al facturii proforma. In acest sablon poti folosi sintaxa Smarty si constantele din lista de mai jos.";S;merchant;T;N
"Proforma invoice preview";"Previzualizare format factura ";S;merchant;T;N
"By clicking Preview you can see how the proforma invoice will look like for the specified account.";"Prin clic ""Previzualizare"" poti vedea cum va arata factura proforma pentru contul specificat.";S;merchant;T;N
"Date & Time format";"Format Data& Timp";S;;T;N
"Number format";"Format numar";S;;T;N
"Language details";"Detalii limba";S;;T;N
"Regional settings";"Setari regionale  ";B;;T;N
"Network invoice format";"Format factura retea";C;affiliate;T;N
"NetworkInvoiceFormatDescription";"DescriereFormatFacturaRetea";C;affiliate;T;N
"Are you sure you want to delete selected recurring commission(s)?
This action cannot be taken back!";"Esti sigur ca vrei sa stergi comisioanele dublate selectate?";C;;T;N
"Are you sure you want to delete selected banner(s)?
Deleting banner will delete all it's statistics, like impressions and CTR.
Don't worry, clicks and sales made through this banner will be NOT deleted.";"Esti sigur ca vrei sa stergi banner-ele selectate?";C;merchant;T;N
"Show only those affiliates
that reached minimum payout amount.";"Afiseaza numai afiliatii care";C;merchant;T;N
"Are you sure you want to delete selected commission(s)?
This action cannot be taken back!";"Esti sigur ca vrei sa stergi comisionul(comisioanle) selectat(e)?";C;merchant;T;N
"Thousands separator";"Separator mii";C;;T;N
"Decimal separator";"separator decimale";C;;T;N
"Space";"Spatiu";C;;T;N
"No separator";"Fara separator";C;;T;N
"Languages and Regional settings";"Setari de Limba si Regiune";C;;T;N
"Use language defaults";"Use language defaults";C;;N;N
"Use custom date, time and number format";"Foloseste data, ora si numar personalizate";C;;T;N
"Are you sure you want to delete this task?
This action cannot be taken back!";"Esti sigur ca vrei sa stergi aceasta sarcina?";C;;T;N
"Date format used in application";"Format data folosit in aplicatie";C;;T;N
"Time format used in application";"Format timp folosit in aplicatie";C;;T;N
"Are you sure you want to change status of selected account(s)?";"Esti sigur ca vrei sa schimbi statusul contului(rilor) selectat(e)?";C;affiliate;T;N
"Selected account(s) status is changed";"Statusul contului(rilor) selectat(e) a fost schimbat";S;affiliate;T;N
"Failed to change status for selected account(s)";"Nu s-a putut schimba statusul contului(rilor) selectate";S;affiliate;T;N
"Account - Account declined";"Cont - Cont respins";B;merchant;T;N
"Suspended campaigns";"Campanie suspendata";S;affiliate;T;N
"Affiliate - Campaigns suspended";"Afiliat - Campanie suspendata";B;affiliate;T;N
"Campaigns suspended";"Campanie suspendata";B;affiliate;T;N
"Campaigns suspended send";"Campanie suspendata trimisa";S;affiliate;T;N
"Send campaigns suspended mail";"Trimite mail Campanie suspendata";S;affiliate;T;N
"Error creating file %s ";"Eroare in crearea fisierului %s ";S;merchant;T;N
"MySql server has gone away: Reconnecting...";"MySql server has gone away: Reconnecting...";S;;N;N
"Maximum failed connection count %s reached. Giving up.";"Maximum failed connection count %s reached. Giving up.";S;;N;N
"The following campaigns have been suspended.";"Urmatoarea campanie a fost suspendata.";S;affiliate;T;N
"month";"luna";C;;T;N
"Multiple merchants feature can not be dactivated when Affiliate network is active";"Caracteristica Comercianti multipli nu poate fi activata cand reteaua Afiliat este activa";S;merchant;T;N
"Failed to load mail template with error: %s";"Nu s-a putut incarca sablon mail cu eroarea: %s";S;;T;N
"Failed to send test mail with error: %s";"Nu s-a putut mail-ul de test cu eroarea: %s";S;;T;N
"Test mail was successfully queued";"Test mail was successfully queued";S;;N;N
"Template Variables";"Variabile Sablon";S;;T;N
"Template variable values entered below will be used only in your mail template test.";"Valorile Variabile Sablon introduse mai jos vor fi folosite numai in mailul de testare sabloane.";S;;T;N
"Save And Test";"Salveaza si Testeaza";C;;T;N
"Recipient";"Destinatar";C;;T;N
"Enter email address, where should be delivered test email generated from mail template";"Introdu adresa de email, unde ar trebui trimis testul email generat din sablonul email";C;;T;N
